,Rank,isValid,Domain_reg_len,is@,isRedirect,haveDash,SubDomain,LongURL,TinyURL,Label
631,1,1,0,0,0,0,1,1,0,1
632,0,1,0,0,0,0,0,1,1,0
633,0,1,0,0,0,0,0,1,0,0
634,1,0,1,0,0,1,1,1,0,1
635,0,1,0,0,0,0,0,0,0,1
636,1,0,1,0,0,0,0,1,0,1
637,1,0,1,0,0,0,1,1,0,1
638,1,1,0,0,0,0,1,0,0,1
639,1,1,0,0,0,0,0,1,0,1
640,1,0,1,0,0,0,1,0,0,1
641,1,1,0,0,0,0,1,0,0,1
642,1,1,0,0,0,0,0,1,0,1
643,1,0,1,0,0,0,0,0,0,1
644,0,1,0,0,0,1,1,1,0,1
645,1,1,0,0,0,0,1,1,0,0
646,0,1,0,0,0,1,0,0,0,0
647,1,0,1,0,0,0,0,0,0,1
648,1,0,1,0,0,1,1,1,0,1
649,0,1,0,0,0,0,1,0,0,0
650,0,0,1,0,0,0,1,1,0,0
651,1,0,1,0,0,1,1,1,0,1
652,1,0,1,0,0,0,0,0,0,1
653,1,0,1,0,0,0,0,1,0,1
654,1,1,0,0,0,0,1,0,0,0
655,1,0,1,0,0,0,1,1,0,1
656,1,0,1,0,0,0,0,0,0,0
657,0,0,1,0,0,0,0,1,0,0
658,1,1,0,0,0,1,1,1,0,1
659,0,1,0,0,0,0,0,0,0,0
660,0,1,0,0,0,0,0,0,0,0
661,1,1,0,0,0,0,0,0,0,0
662,1,1,0,0,0,0,0,1,0,1
663,1,0,1,0,0,0,1,1,0,1
664,1,1,0,0,0,1,1,1,0,0
665,1,0,1,0,0,0,0,0,0,0
666,1,1,0,0,0,0,0,0,0,1
667,1,0,1,0,0,0,1,0,0,1
668,0,1,0,0,0,0,0,0,1,0
669,0,0,1,0,0,0,0,0,0,1
670,0,0,1,0,0,0,1,0,0,0
671,1,0,1,0,0,1,1,1,0,1
672,1,1,0,0,0,0,1,0,0,0
673,1,0,1,0,0,0,0,1,0,1
674,1,1,0,0,0,0,0,0,0,0
675,0,1,0,0,0,0,0,0,0,0
676,1,0,1,0,0,0,0,0,0,1
677,1,1,0,0,0,1,1,1,0,1
678,1,1,0,0,0,0,1,1,1,1
679,1,0,1,0,0,1,1,0,0,1
680,1,0,1,0,0,1,1,0,0,1
681,0,1,0,0,0,0,1,0,0,0
682,1,0,1,0,0,0,1,0,0,1
683,1,1,0,0,0,0,1,1,0,1
684,1,1,0,0,0,0,0,1,0,1
685,1,0,1,0,0,1,1,0,0,0
686,1,0,1,0,0,0,0,0,0,1
687,0,1,0,0,0,0,0,0,0,0
688,1,1,0,0,0,0,0,0,0,0
689,0,1,0,0,0,0,0,0,0,0
690,1,1,0,0,0,1,1,1,1,1
691,1,1,0,0,0,0,0,0,0,1
692,1,1,0,0,0,0,0,0,0,1
693,1,1,0,0,0,0,0,0,1,0
694,0,0,1,0,0,0,0,0,0,0
695,1,1,0,0,0,0,1,1,0,1
696,1,1,0,0,0,0,0,0,0,0
697,1,0,1,0,0,1,1,1,0,1
698,0,1,0,0,0,0,0,0,0,1
699,0,1,0,0,0,0,0,0,0,0
700,1,1,0,0,0,0,1,0,0,0
701,1,1,0,0,0,0,1,0,0,1
702,0,0,1,0,0,1,1,0,0,0
703,0,1,0,0,0,1,1,1,1,1
704,0,1,0,0,0,0,1,0,0,0
705,0,1,0,0,0,0,0,0,1,0
706,1,1,0,0,0,0,0,0,0,1
707,1,0,1,0,0,0,0,1,0,1
708,1,1,0,0,0,0,0,0,0,0
709,1,0,1,0,0,0,1,0,0,1
710,0,0,1,0,0,0,1,0,0,0
711,1,0,1,0,0,1,1,0,0,1
712,1,1,0,0,0,0,0,0,0,0
713,0,1,0,0,0,0,0,0,1,0
714,1,0,1,0,0,0,0,1,0,1
715,1,1,0,0,0,0,1,1,0,1
716,1,1,0,0,0,0,1,1,0,1
717,0,1,0,0,0,1,1,1,0,1
718,1,0,1,0,0,0,0,1,0,1
719,1,0,1,0,0,1,1,1,0,1
720,1,0,1,0,0,0,0,0,0,1
721,1,0,1,0,0,0,0,1,0,1
722,1,1,0,0,0,0,1,0,0,1
723,1,0,1,0,0,1,1,1,0,1
724,0,0,1,0,0,0,0,0,0,0
725,1,1,0,0,0,1,0,0,0,0
726,1,1,0,0,0,0,0,1,0,0
727,1,0,1,0,0,1,1,1,0,1
728,1,0,1,0,0,0,0,1,0,1
729,0,1,0,0,0,0,0,0,1,1
730,1,1,0,0,0,1,0,0,0,0
731,1,1,0,0,0,0,0,0,0,0
732,1,0,1,0,0,0,1,0,0,1
733,1,0,1,0,0,0,1,1,0,1
734,1,1,0,0,0,0,1,1,0,1
735,1,1,0,0,0,0,1,0,0,0
736,1,1,0,0,0,0,0,0,0,1
737,1,0,1,0,0,1,0,1,0,1
738,1,0,1,0,0,0,1,0,0,1
739,1,1,0,0,0,0,1,0,0,0
740,1,0,1,0,0,0,1,1,0,1
741,1,0,1,0,0,0,1,1,0,1
742,0,1,0,0,0,0,0,0,0,0
743,1,0,1,0,0,0,1,1,0,1
744,1,0,1,0,0,1,1,1,0,1
745,0,1,0,0,0,1,1,1,0,1
746,0,1,0,0,0,1,1,1,0,1
747,1,0,1,0,0,0,0,1,0,1
748,1,0,1,0,0,0,0,0,0,1
749,1,0,1,0,0,1,1,1,1,1
750,1,0,1,0,0,0,1,0,0,1
751,0,1,0,0,0,1,1,1,0,1
752,1,0,1,0,0,0,1,1,0,1
753,1,1,0,0,0,0,0,0,0,0
754,1,1,0,0,0,0,1,0,0,0
755,0,0,1,0,0,0,0,0,0,0
756,0,1,0,0,0,0,1,0,0,0
757,1,1,0,0,0,0,1,1,0,1
758,1,0,1,0,0,0,1,0,0,1
759,1,1,0,0,0,0,0,0,0,1
760,0,1,0,0,0,0,0,0,0,1
761,0,1,0,0,0,0,1,0,0,0
762,1,1,0,0,0,0,1,1,0,1
763,1,0,1,0,0,0,0,0,0,1
764,1,1,0,0,0,0,0,0,0,1
765,0,0,1,0,0,0,1,1,0,0
766,1,1,0,0,0,0,1,0,0,0
767,0,0,1,0,0,0,0,0,0,1
768,1,1,0,0,0,0,0,1,1,0
769,0,1,0,0,0,0,0,0,0,0
770,0,1,0,0,0,0,0,0,0,1
771,0,1,0,0,0,0,0,0,0,0
772,1,1,0,0,0,0,1,0,0,0
773,1,1,0,0,0,0,0,1,0,1
774,1,1,0,0,0,0,0,0,0,0
775,1,1,0,0,0,0,0,0,0,0
776,1,1,0,0,0,1,1,1,0,1
777,1,0,1,0,0,0,0,0,0,0
778,1,0,1,0,0,0,1,1,0,1
779,1,1,0,0,0,0,0,0,0,0
780,1,1,0,0,0,0,1,0,0,1
781,1,1,0,0,0,0,0,0,0,0
782,1,1,0,0,0,0,0,0,0,1
783,1,0,1,0,0,0,0,1,0,1
784,0,1,0,0,0,0,1,1,0,0
785,0,1,0,0,0,0,0,0,0,0
786,0,1,0,0,0,0,0,0,0,0
787,0,0,1,0,0,0,1,0,0,0
788,1,1,0,0,0,0,1,1,0,1
789,0,0,1,0,0,0,0,0,0,1
790,0,1,0,0,0,0,0,0,0,0
791,1,1,0,0,0,0,1,0,0,0
792,0,1,0,0,0,0,1,0,0,0
793,0,1,0,0,0,0,1,0,0,0
794,0,0,1,0,0,0,1,1,0,0
795,1,0,1,0,0,0,1,1,0,1
796,0,0,1,0,0,0,0,0,0,1
797,0,0,1,0,0,0,1,0,0,0
798,1,1,0,0,0,0,1,0,0,1
799,1,1,0,0,0,0,0,1,0,1
800,1,0,1,0,0,0,0,1,0,1
801,0,1,0,0,0,0,1,0,0,0
802,1,0,1,0,0,1,1,1,0,1
803,0,0,1,0,0,1,0,0,0,0
804,0,1,0,0,0,0,1,0,0,0
805,0,1,0,0,0,0,1,0,0,0
806,1,0,1,0,0,0,0,0,0,1
807,1,0,1,0,0,1,1,1,0,1
808,1,1,0,0,0,0,0,0,1,0
809,0,1,0,0,0,0,1,0,0,0
810,1,1,0,0,0,1,0,0,0,0
811,1,0,1,0,0,0,1,0,0,0
812,0,1,0,0,0,0,0,0,1,0
813,1,1,0,0,0,1,0,0,0,0
814,0,0,1,0,0,0,1,0,0,0
815,1,0,1,0,0,0,1,1,0,1
816,1,0,1,0,1,0,0,0,0,1
817,1,0,1,0,0,0,0,0,0,0
818,1,0,1,0,0,0,1,0,0,1
819,1,0,1,0,0,0,0,1,0,1
820,1,0,1,0,0,1,1,1,0,1
821,1,1,0,0,0,1,0,0,0,1
822,1,0,1,0,0,0,1,0,0,0
823,1,1,0,0,0,0,1,1,0,1
824,1,0,1,0,0,0,1,1,0,1
825,1,1,0,0,0,0,0,0,0,0
826,1,0,1,0,0,0,0,1,0,1
827,0,1,0,0,0,0,0,0,0,0
828,1,0,1,0,0,0,1,1,0,1
829,1,0,1,0,0,1,1,1,0,1
830,1,1,0,0,0,0,1,1,0,1
831,0,0,1,0,0,0,0,1,0,0
832,1,1,0,0,0,0,1,0,0,0
833,1,1,0,0,0,0,1,1,0,1
834,1,1,0,0,0,0,0,0,0,0
835,1,0,1,0,0,0,1,1,0,1
836,1,1,0,0,0,0,0,0,0,0
837,1,0,1,0,0,0,1,0,0,0
838,1,0,1,0,0,0,1,0,0,1
839,1,1,0,0,0,0,1,1,0,1
840,1,1,0,0,0,0,0,0,0,0
841,1,0,1,0,0,0,1,1,0,1
842,0,0,1,0,0,0,0,0,0,0
843,1,0,1,0,0,0,1,1,0,0
844,1,0,1,0,0,0,1,0,0,0
845,0,1,0,0,0,0,1,0,0,0
846,0,1,0,0,0,0,0,0,0,0
847,0,0,1,0,0,0,0,0,0,0
848,1,0,1,0,0,0,0,1,0,1
849,0,0,1,0,0,0,1,0,1,1
850,1,1,0,0,0,0,0,0,0,1
851,1,1,0,0,0,0,1,0,0,0
852,1,1,0,0,0,0,0,1,0,1
853,0,0,1,0,0,0,0,0,0,0
854,1,1,0,0,0,0,0,0,0,0
855,0,1,0,0,0,0,1,0,0,0
856,1,1,0,0,0,0,1,0,0,1
857,0,0,1,0,0,0,1,0,0,0
858,1,1,0,0,0,1,1,0,0,0
859,1,1,0,0,0,0,0,0,0,0
860,0,1,0,0,0,0,0,0,0,0
861,1,1,0,0,0,0,0,1,0,0
862,1,0,1,0,0,0,0,1,0,1
863,0,0,1,0,0,0,1,0,0,0
864,1,0,1,0,0,0,1,1,0,1
865,1,1,0,0,0,1,1,1,0,1
866,0,1,0,0,0,0,1,0,0,0
867,1,0,1,0,0,0,1,1,0,1
868,1,1,0,0,0,0,1,0,0,1
869,0,1,0,0,0,0,0,0,0,0
870,1,0,1,0,0,1,1,1,0,1
871,1,0,1,0,0,0,0,0,0,1
872,0,1,0,0,0,0,0,0,0,0
873,1,0,1,0,0,0,1,0,0,1
874,0,1,0,0,0,0,0,0,0,0
875,1,1,0,0,0,0,1,1,0,1
876,1,0,1,0,0,0,0,1,0,1
877,1,0,1,0,0,0,0,1,0,1
878,1,1,0,0,0,0,1,1,0,1
879,1,1,0,0,0,0,1,1,0,1
880,1,1,0,0,0,0,1,1,0,1
881,1,1,0,0,0,1,0,0,0,0
882,1,1,0,0,0,0,1,0,0,1
883,1,1,0,0,0,0,0,0,0,0
884,1,0,1,0,0,0,1,1,0,1
885,0,0,1,0,0,0,1,1,0,0
886,1,1,0,0,0,0,1,0,0,0
887,1,0,1,0,0,0,0,1,0,1
888,0,1,0,0,0,0,0,0,0,0
889,0,0,1,0,0,0,1,1,0,0
890,1,0,1,0,0,0,1,0,0,1
891,1,1,0,0,0,0,1,1,0,1
892,1,1,0,0,0,1,1,1,0,1
893,1,0,1,0,0,0,1,0,0,0
894,0,0,1,0,0,0,1,0,0,1
895,0,1,0,0,0,0,0,1,0,0
896,1,1,0,0,0,0,1,0,0,0
897,0,1,0,0,0,0,0,0,0,0
898,0,1,0,0,0,0,1,0,0,0
899,1,1,0,0,0,0,1,1,0,1
900,0,1,0,0,0,0,0,0,0,1
901,1,0,1,0,0,0,1,0,0,1
902,1,1,0,0,0,0,1,0,0,1
903,0,1,0,0,0,0,1,0,0,0
904,0,1,0,0,0,0,0,1,1,0
905,0,1,0,0,0,1,1,1,0,1
906,1,1,0,0,0,0,1,0,0,0
907,0,1,0,0,0,0,1,0,0,0
908,1,0,1,0,0,0,1,0,0,0
909,0,0,1,0,0,0,1,0,0,0
910,0,1,0,0,0,0,0,1,0,0
911,0,1,0,0,0,0,1,0,0,0
912,0,0,1,0,0,0,0,0,0,0
913,1,0,1,0,0,1,1,1,0,1
914,1,1,0,0,0,0,1,0,0,1
915,1,1,0,0,0,0,1,1,0,1
916,1,1,0,0,0,0,0,0,0,0
917,1,0,1,0,0,0,1,0,0,1
918,1,0,1,0,0,0,1,1,1,1
919,1,1,0,0,0,0,0,0,0,0
920,0,1,0,0,0,0,1,0,1,0
921,1,1,0,0,0,0,0,0,0,0
922,1,0,1,0,0,0,0,0,0,1
923,1,1,0,0,0,1,1,0,0,1
924,0,0,1,0,0,0,0,0,0,0
925,1,1,0,0,0,0,1,1,0,1
926,0,1,0,0,0,0,1,0,0,1
927,1,0,1,0,0,1,1,1,0,1
928,0,0,1,0,0,0,0,0,0,1
929,1,1,0,0,0,0,0,1,0,1
930,1,1,0,0,0,0,0,0,0,0
931,1,1,0,0,0,0,0,0,0,0
932,0,1,0,0,0,0,0,1,0,0
933,0,0,1,0,0,0,0,0,0,0
934,1,1,0,0,0,0,1,1,1,1
935,1,0,1,0,0,0,1,0,1,1
936,1,0,1,0,0,0,1,0,0,1
937,1,1,0,0,0,0,1,0,1,1
938,1,0,1,0,0,0,1,0,0,1
939,1,0,1,0,0,0,0,0,0,0
940,0,1,0,0,0,1,1,1,0,1
941,1,0,1,0,0,0,1,1,0,1
942,0,1,0,0,0,0,0,0,0,0
943,1,1,0,0,0,0,1,0,0,1
944,1,1,0,0,0,0,0,0,0,1
945,1,1,0,0,0,0,0,1,0,1
946,1,1,0,0,0,0,1,1,0,1
947,1,1,0,0,0,0,0,0,0,0
948,1,1,0,0,0,0,0,0,0,0
949,1,0,1,0,0,0,0,0,0,0
950,1,0,1,0,0,0,1,1,0,1
951,1,1,0,0,0,0,0,1,0,1
952,1,1,0,0,0,0,0,0,0,0
953,1,1,0,0,0,0,0,1,0,1
954,1,1,0,0,0,1,0,1,1,1
955,1,1,0,0,0,0,1,0,0,0
956,1,1,0,0,0,0,1,1,0,1
957,0,0,1,0,0,0,0,0,0,0
958,1,1,0,0,0,0,0,1,0,1
959,1,1,0,0,0,0,1,0,0,0
960,0,0,1,0,0,0,1,0,0,0
961,0,1,0,0,0,0,0,0,0,0
962,1,0,1,0,0,0,1,0,0,1
963,1,1,0,0,0,0,1,0,0,0
964,1,0,1,0,0,0,1,1,0,1
965,0,1,0,0,0,0,0,0,0,0
966,1,1,0,0,0,0,0,1,0,1
967,0,1,0,0,0,0,1,0,0,0
968,0,1,0,0,0,0,0,0,0,0
969,1,1,0,0,0,0,1,0,0,0
970,1,1,0,0,0,0,1,1,0,1
971,1,0,1,0,0,1,1,1,0,1
972,1,1,0,0,0,0,1,0,0,0
973,1,0,1,0,0,1,1,1,0,1
974,1,0,1,0,0,1,0,0,0,0
975,1,1,0,0,0,0,0,0,0,1
976,1,0,1,0,0,0,1,1,0,1
977,1,1,0,0,0,0,1,1,0,1
978,1,1,0,0,0,0,1,1,0,1
979,1,1,0,0,0,0,0,0,0,1
980,1,0,1,0,0,1,1,1,0,1
981,1,0,1,0,0,0,0,1,0,1
982,1,0,1,0,0,1,1,1,0,1
983,1,0,1,0,0,0,1,1,0,1
984,1,1,0,0,0,0,1,1,0,1
985,1,1,0,0,0,0,1,1,0,1
986,0,1,0,0,0,1,1,1,0,1
987,1,1,0,0,0,1,1,0,0,0
988,1,0,1,0,0,1,1,1,0,1
989,1,0,1,0,0,0,0,0,0,1
990,1,1,0,0,0,1,1,0,0,1
991,1,0,1,0,0,1,1,1,0,1
992,0,1,0,0,0,0,0,0,0,0
993,1,0,1,0,0,0,0,1,0,1
994,0,1,0,0,0,0,0,0,0,0
995,1,0,1,0,0,1,0,0,0,1
996,1,1,0,0,0,0,0,0,0,0
997,0,0,1,0,0,0,0,0,0,1
998,0,1,0,0,0,0,0,0,0,0
999,0,1,0,0,0,0,0,0,0,0
1000,1,1,0,0,1,0,1,1,1,1
1001,0,1,0,0,0,0,1,0,0,0
1002,1,1,0,0,0,0,0,0,0,0
1003,1,0,1,0,0,1,1,0,0,1
1004,1,0,1,0,0,0,1,0,1,1
1005,1,0,1,0,0,1,1,1,0,1
1006,0,1,0,0,0,0,0,0,0,1
1007,1,0,1,0,0,0,0,0,0,1
1008,1,1,0,0,0,0,0,0,0,1
1009,1,0,1,0,0,0,0,0,0,1
1010,1,0,1,0,0,1,1,1,0,1
1011,1,1,0,0,0,0,0,1,0,1
1012,1,1,0,0,0,0,1,1,0,1
1013,0,1,0,0,0,0,0,1,0,0
1014,0,0,1,0,0,0,0,0,0,0
1015,0,1,0,0,0,0,0,0,0,0
1016,1,0,1,0,0,0,0,1,0,1
1017,1,0,1,0,0,0,1,0,0,1
1018,1,1,0,0,0,0,1,1,0,1
1019,1,1,0,0,0,0,0,1,1,0
1020,1,1,0,0,0,0,0,0,0,1
1021,1,1,0,0,0,0,1,1,0,1
1022,0,0,1,0,0,1,1,0,0,0
1023,1,0,1,0,0,0,0,0,0,0
1024,1,0,1,0,0,0,0,1,0,1
1025,1,0,1,0,0,0,1,0,0,1
1026,1,1,0,0,0,0,1,0,0,1
1027,1,1,0,0,0,1,0,1,0,1
1028,1,1,0,0,0,0,1,1,0,1
1029,1,1,0,0,0,0,0,1,1,1
1030,1,1,0,0,0,1,1,1,0,1
1031,1,0,1,0,0,0,1,0,0,1
1032,0,0,1,0,0,0,0,0,0,0
1033,1,1,0,0,0,0,0,0,0,0
1034,0,0,1,0,0,1,1,1,0,1
1035,1,0,1,0,0,1,1,1,0,1
1036,1,1,0,0,0,1,1,1,0,1
1037,1,1,0,0,0,0,1,0,0,0
1038,1,1,0,0,0,0,1,0,0,0
1039,0,0,1,0,0,0,0,1,0,0
1040,1,1,0,0,0,0,0,0,0,0
1041,1,0,1,0,0,0,1,1,0,1
1042,1,1,0,0,0,0,0,0,0,1
1043,1,0,1,0,1,0,0,1,0,1
1044,0,1,0,0,0,1,1,1,0,1
1045,1,1,0,0,0,0,1,0,0,0
1046,1,1,0,0,0,0,0,1,0,1
1047,1,1,0,0,0,0,1,1,0,1
1048,1,0,1,0,0,0,1,1,0,1
1049,1,1,0,0,0,0,1,1,0,1
1050,0,1,0,0,0,0,0,0,0,0
1051,0,1,0,0,0,0,0,0,0,0
1052,1,0,1,0,0,0,0,0,0,1
1053,1,0,1,0,0,0,1,1,0,1
1054,1,0,1,0,0,0,1,1,0,1
1055,0,1,0,0,0,0,0,0,0,0
1056,1,1,0,0,0,0,1,0,1,0
1057,1,1,0,0,0,0,1,0,0,0
1058,0,1,0,0,0,0,0,0,0,0
1059,1,0,1,0,0,0,0,0,0,0
1060,1,1,0,0,0,0,1,0,0,0
1061,1,1,0,0,0,0,1,1,0,1
1062,0,1,0,0,0,0,0,0,0,0
1063,0,1,0,0,0,0,0,0,0,0
1064,1,0,1,0,0,0,1,0,0,1
1065,1,0,1,0,0,1,0,1,0,1
1066,1,0,1,0,0,1,1,1,0,1
1067,0,1,0,0,0,1,1,1,0,1
1068,1,1,0,0,0,0,1,1,0,1
1069,0,1,0,0,0,0,0,0,0,1
1070,1,0,1,0,0,0,1,0,0,1
1071,1,0,1,0,0,0,1,0,0,1
1072,0,0,1,0,0,0,0,1,0,0
1073,1,1,0,0,0,0,0,0,0,1
1074,1,1,0,0,0,1,0,0,0,0
1075,1,1,0,0,0,0,1,0,0,0
1076,0,1,0,0,0,0,0,0,0,1
1077,1,1,0,0,0,0,1,1,0,1
1078,0,0,1,0,0,0,1,0,1,1
1079,1,1,0,0,0,0,0,0,1,0
1080,1,0,1,0,0,0,1,0,0,1
1081,1,1,0,0,0,1,1,1,0,1
1082,1,0,1,0,0,0,0,0,0,0
1083,0,0,1,0,0,0,1,1,0,0
1084,1,1,0,0,0,1,1,1,0,1
1085,0,0,1,0,0,0,0,0,0,1
1086,1,1,0,0,0,0,1,1,0,1
1087,1,0,1,0,0,0,1,0,0,0
1088,1,1,0,0,0,0,1,1,0,1
1089,1,1,0,0,0,0,0,0,0,0
1090,1,1,0,0,0,0,1,1,0,1
1091,1,1,0,0,0,0,0,0,0,1
1092,0,0,1,0,0,0,1,1,0,0
1093,0,1,0,0,0,0,0,0,0,0
1094,1,0,1,0,0,1,1,1,0,1
1095,1,0,1,0,0,1,1,1,0,1
1096,1,0,1,0,0,0,0,0,0,1
1097,0,1,0,0,0,0,0,0,0,0
1098,1,0,1,0,0,0,1,1,0,1
1099,1,0,1,0,0,0,1,0,0,0
1100,0,1,0,0,0,0,1,0,0,0
1101,1,1,0,0,0,0,0,0,0,1
1102,1,1,0,0,0,0,0,0,0,0
1103,1,0,1,0,0,0,0,0,0,1
1104,1,1,0,0,0,0,1,0,0,1
1105,1,1,0,0,0,0,1,1,0,1
1106,0,1,0,0,0,0,0,0,0,0
1107,1,0,1,0,0,1,0,0,0,1
1108,1,1,0,0,0,0,1,0,0,0
1109,1,0,1,0,0,0,1,0,0,0
1110,1,0,1,0,0,0,0,0,0,0
1111,1,0,1,0,0,0,0,1,0,1
1112,1,1,0,0,0,0,0,0,0,1
1113,1,1,0,0,0,0,1,0,0,0
1114,1,1,0,0,0,0,0,0,0,0
1115,1,1,0,0,0,0,1,1,0,1
1116,1,1,0,0,0,0,1,1,0,1
1117,1,0,1,0,0,0,0,0,0,1
1118,1,0,1,0,0,0,1,0,0,0
1119,1,1,0,0,0,0,0,1,0,1
1120,0,1,0,0,0,0,1,1,0,0
1121,1,0,1,0,0,0,1,0,0,1
1122,1,1,0,0,0,0,0,0,0,0
1123,1,0,1,0,0,0,0,0,0,1
1124,1,1,1,0,0,0,1,1,1,1
1125,1,1,0,0,0,0,1,0,0,1
1126,0,1,0,0,0,0,0,0,0,0
1127,1,1,0,0,0,0,1,1,0,1
1128,1,0,1,0,0,0,1,1,0,0
1129,0,1,0,0,0,0,1,0,0,0
1130,0,1,0,0,0,0,1,0,0,0
1131,1,1,0,0,0,0,0,1,0,1
1132,1,1,0,0,0,0,1,0,0,0
1133,1,0,1,0,0,0,1,1,0,1
1134,1,1,0,0,0,0,0,1,0,0
1135,1,1,0,0,0,0,0,1,0,0
1136,1,0,1,0,0,1,1,1,0,1
1137,1,1,0,0,0,0,0,0,0,0
1138,1,0,1,0,0,0,0,1,0,0
1139,1,1,0,0,0,0,1,0,0,0
1140,1,1,0,0,0,0,1,1,0,1
1141,1,0,1,0,0,0,1,1,0,1
1142,0,1,0,0,0,1,1,1,0,1
1143,1,1,0,0,0,0,1,1,0,1
1144,1,1,0,0,0,0,1,0,0,0
1145,0,1,0,0,0,0,0,0,0,0
1146,0,1,0,0,0,1,1,1,0,1
1147,1,0,1,0,0,1,1,1,0,1
1148,1,0,1,0,0,0,1,1,0,1
1149,1,1,0,0,0,1,0,1,0,1
1150,1,1,0,0,0,0,1,1,0,1
1151,0,1,0,0,0,0,0,0,0,1
1152,1,1,0,0,0,0,1,1,0,1
1153,1,1,0,0,0,1,1,1,0,1
1154,1,1,0,0,0,0,1,0,0,0
1155,0,0,1,0,0,0,1,1,0,0
1156,0,1,0,0,0,0,0,0,0,0
1157,1,0,1,0,0,0,1,1,0,1
1158,1,0,1,0,0,0,0,0,0,0
1159,1,0,1,0,0,1,1,1,0,1
1160,0,1,0,0,0,0,0,1,0,1
1161,0,1,0,0,0,0,0,0,0,0
1162,1,1,0,0,0,0,1,0,1,0
1163,0,1,0,0,0,0,1,1,0,1
1164,1,0,1,0,0,0,1,0,0,1
1165,1,0,1,0,0,0,0,0,0,0
1166,1,1,0,0,0,0,0,0,0,0
1167,0,1,0,0,0,0,0,0,0,0
1168,1,0,1,1,0,0,0,1,0,1
1169,1,0,1,0,0,0,1,0,0,1
1170,0,1,0,0,0,0,0,0,0,0
1171,1,0,1,0,0,1,1,1,0,1
1172,0,1,0,0,0,0,1,0,0,1
1173,0,1,0,0,0,0,1,0,0,0
1174,1,0,1,0,0,0,0,1,0,1
1175,0,1,0,0,0,0,0,0,0,0
1176,1,1,0,0,0,0,1,0,0,0
1177,1,0,1,0,0,1,1,1,0,1
1178,1,0,1,0,0,1,1,0,0,1
1179,0,1,0,0,0,0,0,0,0,0
1180,1,1,0,0,0,0,0,0,0,0
1181,1,1,0,0,0,0,1,1,0,1
1182,0,1,0,0,0,0,1,0,0,0
1183,1,0,1,1,0,0,1,1,1,1
1184,1,0,1,0,0,1,1,1,0,1
1185,1,1,0,0,0,0,1,0,0,1
1186,0,1,0,0,0,0,0,0,0,0
1187,1,0,1,0,0,0,1,0,0,0
1188,1,1,1,0,0,1,1,1,0,1
1189,1,1,0,0,0,0,1,0,0,1
1190,1,1,0,0,0,0,1,0,0,0
1191,1,0,1,0,0,1,1,1,0,1
1192,1,1,0,0,0,0,1,1,0,1
1193,1,1,0,0,0,0,1,0,0,0
1194,1,0,1,0,0,0,1,0,0,0
1195,0,0,1,0,0,0,1,0,0,0
1196,1,1,0,0,0,0,0,0,0,1
1197,1,1,0,0,0,0,0,0,0,0
1198,1,1,0,0,0,1,0,1,0,1
1199,0,1,0,0,0,0,1,0,0,0
1200,1,1,0,0,0,0,0,0,0,0
1201,1,0,1,0,0,0,1,0,0,1
1202,1,0,1,0,0,1,1,1,0,1
1203,1,1,0,0,0,1,1,0,0,0
1204,1,0,1,0,0,0,1,0,0,0
1205,1,1,0,0,0,0,1,0,0,0
1206,1,0,1,0,0,0,0,0,0,0
1207,1,1,0,0,0,0,0,0,0,1
1208,1,1,0,0,0,0,0,0,0,0
1209,1,0,1,0,0,0,0,0,0,0
1210,1,0,1,0,0,0,1,1,0,1
1211,0,1,0,0,0,0,1,0,0,0
1212,1,0,1,0,0,0,1,0,0,1
1213,1,0,1,0,0,0,1,0,0,0
1214,1,0,1,0,0,1,1,1,0,1
1215,1,1,0,0,0,0,0,0,0,1
1216,0,1,0,0,0,0,0,0,0,1
1217,1,0,1,0,0,0,0,1,0,1
1218,1,0,1,0,0,0,1,0,0,1
1219,1,1,0,0,0,1,1,0,0,1
1220,1,0,1,0,0,1,1,1,0,1
1221,1,0,1,0,0,1,1,1,0,1
1222,1,1,0,0,0,0,1,0,0,1
1223,1,1,0,0,0,0,0,0,0,0
1224,1,1,0,0,0,0,1,0,0,1
1225,1,1,0,0,0,0,1,0,0,0
1226,0,1,0,0,0,0,1,0,0,0
1227,1,1,0,0,0,0,0,0,0,0
1228,1,1,0,0,0,0,1,1,0,1
1229,1,1,0,0,0,0,0,1,1,1
1230,0,1,0,0,0,0,1,1,0,0
1231,1,1,0,0,0,0,1,1,0,1
1232,1,1,0,0,0,1,1,1,0,1
1233,0,1,0,0,0,0,0,0,0,0
1234,0,1,0,0,0,0,0,0,0,0
1235,1,1,0,0,0,0,0,0,0,0
1236,1,1,0,0,0,1,1,1,0,1
1237,0,1,0,0,0,0,0,0,0,0
1238,0,1,0,0,0,0,0,1,0,0
1239,1,1,0,0,0,1,1,1,0,1
1240,1,1,0,0,0,0,1,0,0,0
1241,0,1,0,0,0,0,0,1,0,1
1242,1,1,0,0,0,0,0,0,0,1
1243,1,0,1,0,0,1,0,0,0,0
1244,1,1,0,0,0,1,1,1,1,1
1245,1,0,1,0,0,0,0,0,0,1
1246,0,1,0,0,0,0,1,0,0,0
1247,1,0,1,0,0,1,1,1,0,1
1248,1,0,1,0,0,1,1,0,0,1
1249,1,1,0,0,0,0,1,0,0,1
1250,0,1,0,0,0,0,0,0,0,0
1251,0,0,1,0,0,0,1,0,1,1
1252,1,0,1,0,0,1,0,1,0,1
